,Time,Time_raw,SR,WT,SL,DL,interporated GSI_Female,interporated GSI_Male
0,0.0,2015-10-01,2.07,17.866666666666700,0.0,11.866666666666700,1.796217702937320,0.5851175412777150
1,1.0,2015-10-02,18.880000000000000,20.525,8.1,11.816666666666700,1.8166377673707500,0.5828256348111140
2,2.0,2015-10-03,20.59,18.158333333333300,10.8,11.783333333333300,1.8358761390483300,0.5818472457527120
3,3.0,2015-10-04,16.93,18.516666666666700,9.2,11.733333333333300,1.8539887279422200,0.5821034274401250
4,4.0,2015-10-05,11.080000000000000,18.02083333333330,1.0,11.716666666666700,1.8710314440245700,0.5835152332109730
5,5.0,2015-10-06,16.56,19.320833333333300,7.0,11.683333333333300,1.8870601972675500,0.5860037164028760
6,6.0,2015-10-07,20.21,18.004166666666700,10.9,11.633333333333300,1.9021308976432900,0.5894899303534510
7,7.0,2015-10-08,19.990000000000000,16.1125,10.8,11.6,1.9162994551239700,0.5938949284003180
8,8.0,2015-10-09,15.72,17.100000000000000,7.4,11.566666666666700,1.9296217796817500,0.5991397638810960
9,9.0,2015-10-10,6.820000000000000,16.295833333333300,0.0,11.533333333333300,1.942153781288760,0.6051454901334030
10,10.0,2015-10-11,2.9,18.087500000000000,0.0,11.5,1.9539513699171900,0.6118331604948580
11,11.0,2015-10-12,15.800000000000000,16.72083333333330,8.1,11.466666666666700,1.965070455539170,0.6191238283030800
12,12.0,2015-10-13,15.520000000000000,16.091666666666700,8.9,11.416666666666700,1.9755669481268700,0.6269385468956890
13,13.0,2015-10-14,19.0,16.012500000000000,10.9,11.383333333333300,1.9854967576524500,0.6351983696103010
14,14.0,2015-10-15,13.570000000000000,16.395833333333300,6.7,11.366666666666700,1.9949157940880500,0.6438243497845380
15,15.0,2015-10-16,17.900000000000000,18.383333333333300,9.1,11.316666666666700,2.003879967405850,0.6527375407560170
16,16.0,2015-10-17,15.44,19.48333333333330,4.6,11.283333333333300,2.0124451875779900,0.661858995862358
17,17.0,2015-10-18,17.810000000000000,20.250000000000000,10.7,11.25,2.0206673645766300,0.6711097684411790
18,18.0,2015-10-19,17.16,19.033333333333300,9.6,11.216666666666700,2.0286024083739300,0.6804109118300990
19,19.0,2015-10-20,14.93,18.78333333333330,8.2,11.166666666666700,2.0363062289420500,0.6896834793667360
20,20.0,2015-10-21,14.9,19.3375,9.1,11.133333333333300,2.0438347362531400,0.6988485243887110
21,21.0,2015-10-22,15.500000000000000,18.858333333333300,9.4,11.116666666666700,2.051243840279360,0.7078271002336410
22,22.0,2015-10-23,14.570000000000000,19.075000000000000,7.5,11.083333333333300,2.0585894509928700,0.7165402602391450
23,23.0,2015-10-24,13.680000000000000,18.34166666666670,6.5,11.05,2.065927478365820,0.7249090577428430
24,24.0,2015-10-25,17.790000000000000,13.875,10.6,11.016666666666700,2.0733138323703700,0.7328545460823530
25,25.0,2015-10-26,17.19,12.541666666666700,9.9,10.966666666666700,2.080804422978680,0.7402977785952940
26,26.0,2015-10-27,13.1,16.237500000000000,4.4,10.933333333333300,2.0884551601629100,0.7471598086192850
27,27.0,2015-10-28,16.5,16.933333333333300,10.0,10.9,2.096321953895200,0.7533616894919450
28,28.0,2015-10-29,15.810000000000000,13.883333333333300,9.9,10.866666666666700,2.1044607141477200,0.7588244745508920
29,29.0,2015-10-30,11.330000000000000,13.841666666666700,6.1,10.833333333333300,2.1129273508926300,0.7634692171337460
30,30.0,2015-10-31,12.960000000000000,11.891666666666700,7.7,10.816666666666700,2.1217777741020800,0.7672169705781250
31,31.0,2015-11-01,11.980000000000000,11.070833333333300,5.5,10.783333333333300,2.1310678937482300,0.7699887882216480
32,32.0,2015-11-02,3.0100000000000000,12.016666666666700,0.0,10.75,2.1408536198032300,0.7717057234019340
33,33.0,2015-11-03,15.79,13.03333333333330,10.1,10.716666666666700,2.1511908622392500,0.7722888294566020
34,34.0,2015-11-04,15.190000000000000,14.366666666666700,10.1,10.683333333333300,2.1621355310284300,0.7716591597232700
35,35.0,2015-11-05,15.32,14.645833333333300,9.6,10.65,2.1737435361429400,0.7697377675395580
36,36.0,2015-11-06,14.73,15.895833333333300,10.0,10.616666666666700,2.1860707875549400,0.7664457062430850
37,37.0,2015-11-07,5.48,16.208333333333300,0.4,10.6,2.1991731952365700,0.7617040291714690
38,38.0,2015-11-08,1.29,15.595833333333300,0.0,10.566666666666700,2.2131066691600000,0.7554337896623280
39,39.0,2015-11-09,3.3100000000000000,17.225000000000000,0.0,10.533333333333300,2.2279271192973900,0.7475560410532830
40,40.0,2015-11-10,13.88,17.366666666666700,7.8,10.5,2.243690455620890,0.7379918366819520
41,41.0,2015-11-11,13.42,13.804166666666700,9.0,10.466666666666700,2.260452588102650,0.7266622298859530
42,42.0,2015-11-12,12.7,14.233333333333300,4.4,10.45,2.2782694267148400,0.7134882740029060
43,43.0,2015-11-13,5.6000000000000000,13.575000000000000,0.7,10.416666666666700,2.2971593160491700,0.6985882353666710
44,44.0,2015-11-14,2.77,15.30833333333330,0.0,10.383333333333300,2.316990339175560,0.6828692322960800
45,45.0,2015-11-15,10.210000000000000,16.275000000000000,5.3,10.366666666666700,2.337593013783500,0.6674355961062070
46,46.0,2015-11-16,8.620000000000000,15.045833333333300,4.4,10.333333333333300,2.358797857562480,0.6533916581121240
47,47.0,2015-11-17,5.86,16.958333333333300,1.8,10.3,2.380435388201970,0.6418417496289060
48,48.0,2015-11-18,2.49,17.050000000000000,0.0,10.283333333333300,2.4023417333260900,0.6336531888776140
49,49.0,2015-11-19,12.32,15.229166666666700,2.3,10.25,2.4243754602973600,0.6287452417032690
50,50.0,2015-11-20,7.590000000000000,14.579166666666700,3.4,10.233333333333300,2.446400746412960,0.6268001608568780
51,51.0,2015-11-21,13.16,13.704166666666700,8.9,10.2,2.46828176897002,0.6275001990894510
52,52.0,2015-11-22,6.0,14.129166666666700,3.4,10.183333333333300,2.4898827052657200,0.6305276091519950
53,53.0,2015-11-23,3.87,14.295833333333300,0.0,10.15,2.5110677325972000,0.6355646437955200
54,54.0,2015-11-24,10.0,14.454166666666700,6.3,10.15,2.5317010282616200,0.6422935557710340
55,55.0,2015-11-25,2.0700000000000000,9.958333333333330,0.0,10.133333333333300,2.5516467695561400,0.650396597829546
56,56.0,2015-11-26,4.97,10.816666666666700,2.1,10.1,2.570769133777910,0.6595560227220640
57,57.0,2015-11-27,11.680000000000000,7.312500000000000,7.4,10.083333333333300,2.588932298224100,0.6694540831995960
58,58.0,2015-11-28,11.22,7.491666666666670,8.2,10.066666666666700,2.6060004401918500,0.6797730320131520
59,59.0,2015-11-29,8.83,8.333333333333330,4.4,10.033333333333300,2.621837736978320,0.6901951219137400
60,60.0,2015-11-30,12.15,8.929166666666670,7.6,10.016666666666700,2.636308365880670,0.7004026056523680
61,61.0,2015-12-01,12.78,8.904166666666670,9.5,10.0,2.649276504196060,0.7100777359800450
62,62.0,2015-12-02,11.75,9.270833333333330,8.4,9.983333333333330,2.660606329221640,0.718902765647779
63,63.0,2015-12-03,4.78,11.64166666666670,0.9,9.966666666666670,2.6701620182545600,0.7265599474065800
64,64.0,2015-12-04,5.300000000000000,7.425000000000000,4.0,9.95,2.6778546685278300,0.7327996260376850
65,65.0,2015-12-05,10.5,7.945833333333330,6.7,9.95,2.6837830570177400,0.7376445144432510
66,66.0,2015-12-06,5.310000000000000,8.104166666666660,1.1,9.933333333333330,2.6880928806364600,0.7411854175556680
67,67.0,2015-12-07,12.92,8.2625,8.7,9.916666666666670,2.6909298362961300,0.7435131403073200
68,68.0,2015-12-08,12.71,7.2958333333333300,9.4,9.9,2.6924396209089000,0.7447184876305960
69,69.0,2015-12-09,12.040000000000000,7.3916666666666700,8.1,9.883333333333330,2.6927679313869200,0.7448922644578840
70,70.0,2015-12-10,4.3500000000000000,9.820833333333340,0.8,9.883333333333330,2.6920604646423500,0.7441252757215690
71,71.0,2015-12-11,6.000000000000000,16.420833333333300,2.6,9.866666666666670,2.6904629175873200,0.7425083263540400
72,72.0,2015-12-12,8.17,11.333333333333300,2.5,9.85,2.6881209871340000,0.7401322212876850
73,73.0,2015-12-13,8.140000000000000,12.779166666666700,3.9,9.85,2.6851803701945300,0.7370877654548890
74,74.0,2015-12-14,4.2,12.125,0.1,9.85,2.681786763681060,0.7334657637880400
75,75.0,2015-12-15,6.64,13.8625,2.6,9.833333333333330,2.678085864505740,0.7293570212195270
76,76.0,2015-12-16,3.84,12.787500000000000,1.4,9.816666666666670,2.674223369580720,0.7248523426817350
77,77.0,2015-12-17,11.34,7.0666666666666700,4.4,9.833333333333330,2.670344975818150,0.7200425331070520
78,78.0,2015-12-18,12.380000000000000,5.600000000000000,9.3,9.816666666666670,2.666596380130180,0.7150183974278660
79,79.0,2015-12-19,12.390000000000000,5.85,9.1,9.816666666666670,2.6631232794289500,0.709870740576564
80,80.0,2015-12-20,11.200000000000000,5.645833333333330,6.0,9.816666666666670,2.660071370626630,0.7046903674855330
81,81.0,2015-12-21,2.1300000000000000,7.800000000000000,0.0,9.8,2.6575863506353600,0.6995680830871600
82,82.0,2015-12-22,11.03,8.158333333333330,9.3,9.816666666666670,2.655813916367280,0.6945946923138330
83,83.0,2015-12-23,1.6800000000000000,8.0,0.0,9.8,2.654899764734560,0.6898610000979380
84,84.0,2015-12-24,11.46,10.870833333333300,7.9,9.816666666666670,2.654989592649330,0.6854578113718640
85,85.0,2015-12-25,8.820000000000000,10.079166666666700,5.4,9.816666666666670,2.6562290970237400,0.6814759310679980
86,86.0,2015-12-26,11.41,8.3375,7.2,9.816666666666670,2.6587639747699600,0.6780061641187260
87,87.0,2015-12-27,9.24,8.041666666666670,4.9,9.833333333333330,2.6626717746850800,0.6751313747074880
88,88.0,2015-12-28,10.900000000000000,5.508333333333330,7.0,9.816666666666670,2.667757453106070,0.6729026640219320
89,89.0,2015-12-29,10.400000000000000,6.241666666666670,8.9,9.833333333333330,2.673757818254850,0.671363192500757
90,90.0,2015-12-30,11.72,5.7125,9.4,9.85,2.6804096783533200,0.6705561205826640
91,91.0,2015-12-31,11.48,6.583333333333330,6.4,9.833333333333330,2.6874498416234200,0.670524608706351
92,92.0,2016-01-01,12.59,6.795833333333330,9.4,9.85,2.694615116287060,0.6713118173105190
93,93.0,2016-01-02,10.73,6.708333333333340,7.5,9.866666666666670,2.701642310566150,0.6729609068338680
94,94.0,2016-01-03,10.510000000000000,8.383333333333330,6.2,9.883333333333330,2.708268232682630,0.6755150377150970
95,95.0,2016-01-04,10.3,9.583333333333330,8.4,9.883333333333330,2.714229690858390,0.6790173703929050
96,96.0,2016-01-05,7.530000000000000,9.416666666666660,5.7,9.883333333333330,2.719263493315370,0.6835110653059940
97,97.0,2016-01-06,7.000000000000000,9.225000000000000,1.5,9.9,2.7231064482754900,0.6890392828930610
98,98.0,2016-01-07,9.24,8.354166666666670,7.2,9.916666666666670,2.7254953639606500,0.6956451835928080
99,99.0,2016-01-08,9.370000000000000,6.429166666666670,5.4,9.933333333333330,2.726237594255480,0.7033315430473540
100,100.0,2016-01-09,12.9,5.908333333333330,9.4,9.95,2.725422675695330,0.711939597712495
101,101.0,2016-01-10,10.15,5.475,9.1,9.966666666666670,2.7232106904782700,0.7212701992474510
102,102.0,2016-01-11,10.310000000000000,6.087500000000000,6.3,9.966666666666670,2.7197617208023500,0.7311241993114370
103,103.0,2016-01-12,7.35,6.229166666666670,1.3,10.0,2.7152358488656400,0.741302449563672
104,104.0,2016-01-13,10.380000000000000,5.008333333333330,8.3,10.016666666666700,2.7097931568662000,0.7516058016633730
105,105.0,2016-01-14,10.97,5.112500000000000,8.2,10.033333333333300,2.7035937270020800,0.7618351072697570
106,106.0,2016-01-15,11.71,4.687500000000000,8.2,10.05,2.69679764147135,0.7717912180420430
107,107.0,2016-01-16,13.370000000000000,4.2333333333333300,9.6,10.066666666666700,2.6895649824720600,0.7812749856394470
108,108.0,2016-01-17,8.150000000000000,4.575,5.3,10.1,2.682055832202270,0.7900872617211860
109,109.0,2016-01-18,4.09,7.408333333333330,0.9,10.116666666666700,2.674430272860040,0.7980288979464790
110,110.0,2016-01-19,14.22,4.558333333333330,8.5,10.133333333333300,2.6668483866434300,0.8049007459745420
111,111.0,2016-01-20,10.35,2.2708333333333300,1.5,10.166666666666700,2.659470255750500,0.810503657464593
112,112.0,2016-01-21,10.52,3.7541666666666700,7.0,10.183333333333300,2.6524559623793100,0.8146384840758500
113,113.0,2016-01-22,13.810000000000000,4.7958333333333300,8.7,10.2,2.6459655887279200,0.8171060774675290
114,114.0,2016-01-23,2.46,2.766666666666670,0.0,10.233333333333300,2.640159216994390,0.8177072892988490
115,115.0,2016-01-24,14.440000000000000,1.5000000000000000,9.3,10.25,2.6351969293767700,0.8162429712290270
116,116.0,2016-01-25,13.28,1.1583333333333300,8.4,10.283333333333300,2.6312388080731300,0.8125139749172800
117,117.0,2016-01-26,14.430000000000000,3.2916666666666700,9.4,10.3,2.62844493528152,0.8063211520228260
118,118.0,2016-01-27,10.240000000000000,4.845833333333330,5.9,10.333333333333300,2.6269807053081500,0.7975807373739720
119,119.0,2016-01-28,12.470000000000000,6.895833333333330,7.9,10.366666666666700,2.627032760891820,0.7866704984753870
120,120.0,2016-01-29,1.2400000000000000,7.891666666666670,0.0,10.383333333333300,2.6287930568794600,0.7740835860008310
121,121.0,2016-01-30,7.1,8.7,0.8,10.416666666666700,2.6324535481180100,0.7603131506240630
122,122.0,2016-01-31,14.59,7.725,9.5,10.45,2.638206189454420,0.7458523430188420
123,123.0,2016-02-01,3.2400000000000000,6.716666666666670,0.0,10.466666666666700,2.6462429357356200,0.7311943138589270
124,124.0,2016-02-02,13.210000000000000,6.375000000000000,9.0,10.5,2.65675574180855,0.7168322138180770
125,125.0,2016-02-03,15.980000000000000,4.3708333333333300,10.2,10.533333333333300,2.6699365625201500,0.7032591935700530
126,126.0,2016-02-04,14.700000000000000,4.758333333333330,9.5,10.566666666666700,2.6859773527173700,0.6909684037886120
127,127.0,2016-02-05,13.990000000000000,6.25,8.6,10.583333333333300,2.7050700672471400,0.6804529951475140
128,128.0,2016-02-06,9.03,5.320833333333330,1.3,10.616666666666700,2.7274066609564000,0.672206118320519
129,129.0,2016-02-07,16.890000000000000,4.112500000000000,10.2,10.65,2.7531790886920900,0.6667209239813860
130,130.0,2016-02-08,16.630000000000000,3.9541666666666700,10.0,10.683333333333300,2.782579305301150,0.6644905628038730
131,131.0,2016-02-09,6.74,4.416666666666670,4.6,10.716666666666700,2.8157992656305300,0.6660081854617410
132,132.0,2016-02-10,16.420000000000000,3.895833333333330,9.9,10.75,2.8530309245271500,0.671766942628748
133,133.0,2016-02-11,16.84,5.325000000000000,10.3,10.783333333333300,2.894380700718130,0.682078079335747
134,134.0,2016-02-12,3.3900000000000000,7.033333333333330,0.1,10.816666666666700,2.939612868451200,0.696525218041964
135,135.0,2016-02-13,3.14,10.5125,0.0,10.85,2.988406165854290,0.7145100755637180
136,136.0,2016-02-14,9.69,15.870833333333300,1.3,10.883333333333300,3.040439331055290,0.7354343687173280
137,137.0,2016-02-15,12.73,7.916666666666670,5.7,10.916666666666700,3.0953911021821200,0.7586998143191150
138,138.0,2016-02-16,8.970000000000000,4.5458333333333300,6.9,10.95,3.152940217362690,0.7837081291853950
139,139.0,2016-02-17,15.350000000000000,4.320833333333330,7.4,10.983333333333300,3.2127654147249,0.8098610301324900
140,140.0,2016-02-18,17.800000000000000,4.9833333333333300,8.7,11.016666666666700,3.2745454323966700,0.8365602339767190
141,141.0,2016-02-19,16.23,7.458333333333330,9.7,11.05,3.337959008505900,0.8632074575344000
142,142.0,2016-02-20,1.6800000000000000,7.3375000000000000,0.0,11.083333333333300,3.402684881180510,0.8892044176218520
143,143.0,2016-02-21,15.310000000000000,8.454166666666670,9.0,11.116666666666700,3.4684017885483900,0.9139528310553960
144,144.0,2016-02-22,10.67,7.041666666666670,1.4,11.15,3.5347884687374800,0.9368544146513500
145,145.0,2016-02-23,15.360000000000000,9.316666666666670,5.7,11.2,3.6015236598756600,0.9573108852260340
146,146.0,2016-02-24,18.560000000000000,6.220833333333330,10.3,11.233333333333300,3.668302660691850,0.9748646542371960
147,147.0,2016-02-25,19.65,4.716666666666670,10.7,11.266666666666700,3.7348870123189500,0.9896209117083030
148,148.0,2016-02-26,15.620000000000000,4.712500000000000,8.3,11.283333333333300,3.801054816490850,1.0018255423042500
149,149.0,2016-02-27,15.660000000000000,6.795833333333330,8.3,11.333333333333300,3.8665841749414600,1.0117244306899400
150,150.0,2016-02-28,17.680000000000000,9.6875,9.9,11.366666666666700,3.931253189404670,1.0195634615302500
151,151.0,2016-02-29,4.900000000000000,8.3625,3.3,11.4,3.9948399616143700,1.025588519490100
152,152.0,2016-03-01,19.53,3.1666666666666700,10.3,11.433333333333300,4.0571225933044800,1.0300454892343800
153,153.0,2016-03-02,16.5,4.7625,8.3,11.483333333333300,4.117879186208870,1.0331802554279700
154,154.0,2016-03-03,18.92,7.158333333333330,10.7,11.516666666666700,4.176887842061450,1.0352387027357800
155,155.0,2016-03-04,19.010000000000000,10.804166666666700,10.6,11.55,4.2339266625961300,1.0364667158227100
156,156.0,2016-03-05,10.61,13.191666666666700,5.3,11.583333333333300,4.288773749546790,1.0371101793536500
157,157.0,2016-03-06,8.59,15.20833333333330,3.4,11.616666666666700,4.341207204647330,1.0374149779934900
158,158.0,2016-03-07,4.9800000000000000,15.375000000000000,0.0,11.65,4.391005129631650,1.0376269964071400
159,159.0,2016-03-08,17.15,15.991666666666700,7.3,11.683333333333300,4.4379456262336500,1.0379921192594800
160,160.0,2016-03-09,2.1200000000000000,11.266666666666700,0.0,11.733333333333300,4.481876622350550,1.0387108917265300
161,161.0,2016-03-10,10.570000000000000,9.400000000000000,3.4,11.766666666666700,4.522925350532850,1.039802501028750
162,162.0,2016-03-11,21.59,9.4125,7.1,11.8,4.5612888694943900,1.0412407948977100
163,163.0,2016-03-12,22.65,8.154166666666670,11.4,11.85,4.597164237948990,1.0429996210649800
164,164.0,2016-03-13,12.890000000000000,8.241666666666670,3.8,11.866666666666700,4.630748514610480,1.0450528272621400
165,165.0,2016-03-14,2.58,7.237500000000000,0.0,11.916666666666700,4.662238758192690,1.0473742612207500
166,166.0,2016-03-15,22.67,8.229166666666670,11.5,11.95,4.691832027409450,1.0499377706724000
167,167.0,2016-03-16,12.040000000000000,7.875000000000000,1.9,11.983333333333300,4.719725380974580,1.0527172033486500
168,168.0,2016-03-17,22.870000000000000,12.2875,11.5,12.033333333333300,4.746115877601930,1.055686406981080
169,169.0,2016-03-18,14.080000000000000,14.141666666666700,7.0,12.05,4.771200576005310,1.0588192293012600
170,170.0,2016-03-19,15.0,15.666666666666700,4.5,12.1,4.795176534898550,1.0620895180407600
171,171.0,2016-03-20,22.660000000000000,10.658333333333300,11.3,12.133333333333300,4.818240812995490,1.065471120931160
172,172.0,2016-03-21,23.9,8.954166666666670,10.3,12.166666666666700,4.840590469009950,1.0689378857040300
173,173.0,2016-03-22,23.740000000000000,10.145833333333300,10.8,12.216666666666700,4.862422561655760,1.0724636600909400
174,174.0,2016-03-23,18.89,12.216666666666700,7.2,12.233333333333300,4.883934149646760,1.0760222918234600
175,175.0,2016-03-24,22.68,9.391666666666670,10.3,12.283333333333300,4.905322291696760,1.079587628633170
176,176.0,2016-03-25,23.34,7.104166666666670,11.5,12.316666666666700,4.926971638232320,1.0831322653672400
177,177.0,2016-03-26,24.370000000000000,9.004166666666670,10.1,12.35,4.9500172065308500,1.0866237853352700
178,178.0,2016-03-27,20.800000000000000,10.820833333333300,9.1,12.4,4.975781605582480,1.090028518962440
179,179.0,2016-03-28,20.860000000000000,12.800000000000000,7.5,12.416666666666700,5.005587444377360,1.0933127966739500
180,180.0,2016-03-29,20.57,12.891666666666700,8.3,12.466666666666700,5.040757331905610,1.0964429488949900
181,181.0,2016-03-30,17.46,14.325000000000000,5.8,12.5,5.082613877157360,1.099385306050760
182,182.0,2016-03-31,19.540000000000000,14.800000000000000,9.0,12.533333333333300,5.1324796891227600,1.1021061985664400
183,183.0,2016-04-01,3.68,13.629166666666700,0.0,12.583333333333300,5.191677376791940,1.1045719568672400
184,184.0,2016-04-02,17.350000000000000,15.8625,1.1,12.6,5.261529549155020,1.1067489113783300
185,185.0,2016-04-03,8.490000000000000,16.837500000000000,1.0,12.633333333333300,5.343358815202140,1.1086033925249300
186,186.0,2016-04-04,9.17,17.329166666666700,1.6,12.683333333333300,5.43848778392344,1.1101017307322100
