,Time,Time_raw,SR,WT,SL,DL,interporated GSI_Female,interporated GSI_Male
372,372.0,2016-10-07,13.650000000000000,21.59166666666670,6.5,11.6,1.6892988507244800,0.46828910411817200
373,373.0,2016-10-08,6.320000000000000,23.40833333333330,3.3,11.583333333333300,1.6833302421045900,0.4758097445003410
374,374.0,2016-10-09,6.9,21.762500000000000,0.6,11.55,1.6743238401104200,0.4796236862671160
375,375.0,2016-10-10,14.790000000000000,19.025,4.5,11.5,1.6627419039777100,0.4800814041028960
376,376.0,2016-10-11,8.840000000000000,19.787500000000000,4.4,11.466666666666700,1.6490466929422000,0.47753337269208100
377,377.0,2016-10-12,15.170000000000000,19.6625,6.7,11.433333333333300,1.633700466239620,0.47233006671906800
378,378.0,2016-10-13,13.440000000000000,17.429166666666700,2.1,11.4,1.6171654831057200,0.464821960868256
379,379.0,2016-10-14,10.780000000000000,17.275,2.2,11.366666666666700,1.5999040027762200,0.45535952982404400
380,380.0,2016-10-15,18.300000000000000,17.754166666666700,10.4,11.333333333333300,1.5823782844868700,0.4442932482708290
381,381.0,2016-10-16,15.940000000000000,18.583333333333300,9.1,11.283333333333300,1.5650505874734100,0.43197359089301100
382,382.0,2016-10-17,5.71,19.12083333333330,0.0,11.25,1.5483831709715600,0.4187510323749890
383,383.0,2016-10-18,17.250000000000000,21.9375,9.7,11.216666666666700,1.5328382942170700,0.40497604740116000
384,384.0,2016-10-19,13.35,22.387500000000000,6.0,11.2,1.5188782164456800,0.39099911065592300
385,385.0,2016-10-20,16.68,22.458333333333300,8.5,11.15,1.5069651968931100,0.37717069682367700
386,386.0,2016-10-21,12.09,18.633333333333300,1.3,11.116666666666700,1.4975614947951200,0.3638412805888200
387,387.0,2016-10-22,7.840000000000000,18.575000000000000,1.5,11.083333333333300,1.4911293693874300,0.35136133663575100
388,388.0,2016-10-23,8.42,18.38333333333330,1.1,11.05,1.4881310799057800,0.3400813396488690
389,389.0,2016-10-24,17.640000000000000,17.125,9.6,11.016666666666700,1.48902888558591,0.33035176431257100
390,390.0,2016-10-25,2.3000000000000000,14.354166666666700,0.0,10.983333333333300,1.4942850456635600,0.3225230853112570
391,391.0,2016-10-26,13.47,18.887500000000000,6.1,10.95,1.504361819374460,0.31694577732932500
392,392.0,2016-10-27,17.25,19.566666666666700,10.2,10.916666666666700,1.519721465954350,0.31397031505117300
393,393.0,2016-10-28,1.55,15.44166666666670,0.0,10.883333333333300,1.5406168743922100,0.31382105181041000
394,394.0,2016-10-29,16.3,18.104166666666700,10.2,10.85,1.5664634526899800,0.31621785553747600
395,395.0,2016-10-30,14.660000000000000,15.18333333333330,6.0,10.816666666666700,1.596467238602850,0.32075447281202500
396,396.0,2016-10-31,9.720000000000000,14.1,2.9,10.783333333333300,1.6298342698859900,0.32702465021370600
397,397.0,2016-11-01,8.45,15.291666666666700,5.5,10.75,1.665770584294600,0.33462213432217200
398,398.0,2016-11-02,8.58,12.54166666666670,0.1,10.716666666666700,1.7034822195838500,0.3431406717170740
399,399.0,2016-11-03,15.310000000000000,13.916666666666700,9.6,10.683333333333300,1.7421752135089300,0.3521740089780630
400,400.0,2016-11-04,15.230000000000000,12.883333333333300,10.1,10.666666666666700,1.7810556038250300,0.3613158926847900
401,401.0,2016-11-05,15.5,13.258333333333300,10.1,10.633333333333300,1.8193294282873300,0.37016006941690700
402,402.0,2016-11-06,14.440000000000000,13.970833333333300,9.8,10.6,1.8562027246510100,0.37830028575406500
403,403.0,2016-11-07,14.02,13.408333333333300,8.8,10.566666666666700,1.8908815306712500,0.38533028827591600
404,404.0,2016-11-08,4.250000000000000,13.925,0.3,10.533333333333300,1.922571884103250,0.39084382356211000
405,405.0,2016-11-09,14.96,11.404166666666700,9.9,10.5,1.9506715813493100,0.3945372593910680
406,406.0,2016-11-10,5.960000000000000,7.937500000000000,0.3,10.466666666666700,1.9753454534003000,0.39651744833627600
407,407.0,2016-11-11,13.72,13.145833333333300,8.0,10.45,1.9969500898942300,0.3969938641699920
408,408.0,2016-11-12,14.56,13.820833333333300,9.7,10.416666666666700,2.0158420804690800,0.3961759806644710
409,409.0,2016-11-13,12.9,14.487500000000000,8.0,10.383333333333300,2.0323780147628500,0.3942732715919700
410,410.0,2016-11-14,2.0800000000000000,13.854166666666700,0.0,10.366666666666700,2.04691448241355,0.39149521072474500
411,411.0,2016-11-15,8.380000000000000,15.7375,3.5,10.333333333333300,2.0598080730591700,0.3880512718350530
412,412.0,2016-11-16,14.38,12.391666666666700,9.9,10.316666666666700,2.0714153763377000,0.38415092869514800
413,413.0,2016-11-17,9.7,12.025000000000000,9.2,10.3,2.082092981887160,0.38000365507728800
414,414.0,2016-11-18,10.44,11.983333333333300,4.9,10.266666666666700,2.0921974793455200,0.375818924753728
415,415.0,2016-11-19,1.78,14.333333333333300,0.0,10.25,2.102085458350800,0.3718062114967250
416,416.0,2016-11-20,9.52,16.19166666666670,5.5,10.216666666666700,2.1121135085409800,0.3681749890785350
417,417.0,2016-11-21,2.85,14.925000000000000,0.0,10.2,2.122638219554080,0.3651347312714130
418,418.0,2016-11-22,12.28,16.200000000000000,7.6,10.166666666666700,2.1340161810280800,0.3628949118476170
419,419.0,2016-11-23,12.030000000000000,13.104166666666700,4.6,10.15,2.146510110886980,0.36161581593635300
420,420.0,2016-11-24,6.6100000000000000,9.075000000000000,2.0,10.133333333333300,2.1600072401987600,0.3612609740946350
421,421.0,2016-11-25,10.410000000000000,9.112500000000000,7.6,10.1,2.1743009283174200,0.3617447282364260
422,422.0,2016-11-26,12.360000000000000,9.64166666666667,8.2,10.083333333333300,2.1891845345969200,0.3629814202756900
423,423.0,2016-11-27,2.0600000000000000,11.504166666666700,0.0,10.066666666666700,2.2044514183912700,0.3648853921263930
424,424.0,2016-11-28,9.46,10.941666666666700,5.3,10.033333333333300,2.219894939054430,0.36737098570249600
425,425.0,2016-11-29,12.570000000000000,8.516666666666670,9.2,10.016666666666700,2.235308455940400,0.3703525429179660
426,426.0,2016-11-30,4.74,7.654166666666670,0.9,10.0,2.250485328403150,0.3737444056867660
427,427.0,2016-12-01,4.6000000000000000,10.587500000000000,0.4,9.983333333333330,2.265218915796680,0.3774609159228590
428,428.0,2016-12-02,12.58,10.79583333333330,9.4,9.966666666666670,2.279302577474960,0.3814164155402110
429,429.0,2016-12-03,12.770000000000000,9.066666666666670,9.4,9.966666666666670,2.2925296727919700,0.3855252464527850
430,430.0,2016-12-04,7.91,10.341666666666700,5.9,9.95,2.3046935611017000,0.3897017505745450
431,431.0,2016-12-05,10.86,13.308333333333300,6.9,9.933333333333330,2.3155876017581400,0.393860269819455
432,432.0,2016-12-06,8.870000000000000,10.820833333333300,5.3,9.916666666666670,2.3250051541152700,0.39791514610148000
433,433.0,2016-12-07,12.410000000000000,7.020833333333330,9.4,9.9,2.332775904124820,0.4017976940686490
434,434.0,2016-12-08,11.590000000000000,7.5625,9.2,9.883333333333330,2.3388748441295200,0.4055071193052570
435,435.0,2016-12-09,9.340000000000000,8.1125,6.7,9.883333333333330,2.343313293069880,0.40905960012966300
436,436.0,2016-12-10,12.31,8.600000000000000,9.0,9.866666666666670,2.3461025698863800,0.4124713148602280
437,437.0,2016-12-11,11.68,5.808333333333330,9.2,9.85,2.3472539935195100,0.4157584418153120
438,438.0,2016-12-12,8.220000000000000,4.7875000000000000,4.7,9.833333333333330,2.3467788829097700,0.4189371593132730
439,439.0,2016-12-13,1.86,6.179166666666670,0.0,9.85,2.3446885569976300,0.42202364567247400
440,440.0,2016-12-14,10.75,8.516666666666670,8.3,9.833333333333330,2.340994334723600,0.42503407921127200
441,441.0,2016-12-15,12.5,5.4000000000000000,9.1,9.816666666666670,2.3357075350281600,0.42798463824802900
442,442.0,2016-12-16,12.070000000000000,4.908333333333330,8.3,9.833333333333330,2.328839476851800,0.430891501101105
443,443.0,2016-12-17,8.190000000000000,5.154166666666670,6.3,9.816666666666670,2.320401479135010,0.433770846088859
444,444.0,2016-12-18,11.51,6.4125,8.8,9.816666666666670,2.3104048608182800,0.4366388515296510
445,445.0,2016-12-19,11.460000000000000,8.333333333333330,8.5,9.816666666666670,2.2988609408421100,0.43951169574184200
446,446.0,2016-12-20,4.160000000000000,7.887500000000000,0.2,9.8,2.285781038146980,0.44240555704379100
447,447.0,2016-12-21,10.980000000000000,8.212500000000000,8.1,9.816666666666670,2.271231348986460,0.4453356043505240
448,448.0,2016-12-22,1.6600000000000000,10.695833333333300,0.0,9.8,2.255497578866370,0.44831296896372500
449,449.0,2016-12-23,6.6500000000000000,12.358333333333300,1.7,9.816666666666670,2.2389203106056300,0.4513477727817450
450,450.0,2016-12-24,11.0,7.945833333333330,8.3,9.8,2.2218401270231400,0.45445013770293500
451,451.0,2016-12-25,11.070000000000000,7.533333333333330,8.9,9.816666666666670,2.2045976109378000,0.45763018562564500
452,452.0,2016-12-26,5.01,6.766666666666670,2.5,9.833333333333330,2.1875333451685300,0.4608980384482250
453,453.0,2016-12-27,4.63,9.683333333333340,1.2,9.816666666666670,2.1709879125342400,0.4642638180690260
454,454.0,2016-12-28,12.210000000000000,6.070833333333330,9.3,9.833333333333330,2.1553018958538100,0.4677376463863980
455,455.0,2016-12-29,10.840000000000000,5.220833333333330,6.5,9.85,2.140815877946170,0.4713296452986910
456,456.0,2016-12-30,12.67,5.425,9.3,9.833333333333330,2.1278704416302200,0.4750499367042560
457,457.0,2016-12-31,11.530000000000000,5.141666666666670,9.3,9.85,2.116806169724860,0.47890864250144400
458,458.0,2017-01-01,11.81,6.466666666666670,9.1,9.866666666666670,2.107963645049010,0.4829158845886040
459,459.0,2017-01-02,11.830000000000000,6.554166666666670,8.8,9.883333333333330,2.101683450421560,0.4870817848640870
460,460.0,2017-01-03,6.21,7.783333333333330,2.7,9.883333333333330,2.0983061686614200,0.49141646522624300
461,461.0,2017-01-04,7.97,5.85,4.2,9.883333333333330,2.0981723825875000,0.49593004757342300
462,462.0,2017-01-05,10.61,5.329166666666670,9.2,9.9,2.1016226750187100,0.5006326538039770
463,463.0,2017-01-06,10.52,4.483333333333330,3.0,9.916666666666670,2.108997628773950,0.5055344058162560
464,464.0,2017-01-07,12.310000000000000,4.391666666666670,8.2,9.933333333333330,2.120489952109960,0.5106161559810000
465,465.0,2017-01-08,1.3,3.8500000000000000,0.0,9.933333333333330,2.1357008550348000,0.5157416785585110
466,466.0,2017-01-09,10.140000000000000,6.7125000000000000,6.4,9.95,2.1540836729943900,0.52074547828148
467,467.0,2017-01-10,8.99,7.070833333333330,6.9,9.966666666666670,2.1750917414346200,0.5254620598825990
468,468.0,2017-01-11,7.970000000000000,6.258333333333330,2.3,10.0,2.1981783958013900,0.5297259280945590
469,469.0,2017-01-12,6.3,4.808333333333330,1.5,10.016666666666700,2.222796971540600,0.5333715876500530
470,470.0,2017-01-13,7.48,4.666666666666670,4.8,10.033333333333300,2.2484008040981600,0.5362335432817720
471,471.0,2017-01-14,3.85,2.4416666666666700,0.4,10.05,2.274443228919960,0.5381462997224080
472,472.0,2017-01-15,10.750000000000000,1.3666666666666700,5.6,10.066666666666700,2.3003775814519100,0.5389443617046520
473,473.0,2017-01-16,11.890000000000000,2.879166666666670,4.7,10.1,2.3256571971399000,0.5384622339611960
474,474.0,2017-01-17,11.830000000000000,4.133333333333330,6.3,10.116666666666700,2.3497354114298400,0.5365344212247320
475,475.0,2017-01-18,13.280000000000000,4.7375,9.2,10.133333333333300,2.37206555976763,0.5329954282279520
476,476.0,2017-01-19,11.61,5.870833333333330,4.5,10.166666666666700,2.3921009775991700,0.5276797597035460
477,477.0,2017-01-20,7.820000000000000,4.729166666666670,2.8,10.183333333333300,2.40929500037036,0.5204219203842080
478,478.0,2017-01-21,13.810000000000000,5.304166666666670,9.2,10.2,2.4231009635271000,0.5110564150026270
479,479.0,2017-01-22,10.140000000000000,4.466666666666670,3.5,10.233333333333300,2.4331136064568000,0.4995137033232980
480,480.0,2017-01-23,11.570000000000000,3.6916666666666700,4.5,10.25,2.439493284312850,0.4861080652379150
481,481.0,2017-01-24,9.990000000000000,2.4541666666666700,6.8,10.283333333333300,2.442541756190170,0.471249735669976
482,482.0,2017-01-25,14.68,2.983333333333330,9.7,10.3,2.442560781183670,0.45534894954297600
483,483.0,2017-01-26,15.000000000000000,4.108333333333330,9.9,10.333333333333300,2.439852118388240,0.43881594178041200
484,484.0,2017-01-27,8.610000000000000,5.020833333333330,4.0,10.35,2.434717526898800,0.42206094730578100
485,485.0,2017-01-28,14.920000000000000,6.833333333333340,9.6,10.383333333333300,2.4274587658102500,0.40549420104257800
486,486.0,2017-01-29,9.9,6.3583333333333300,5.9,10.416666666666700,2.4183775942174900,0.3895259379143010
487,487.0,2017-01-30,5.790000000000000,8.033333333333330,3.3,10.433333333333300,2.4077757712154500,0.37456639284444600
488,488.0,2017-01-31,15.53,5.5,9.9,10.466666666666700,2.3959550558990100,0.36102580075650900
489,489.0,2017-02-01,9.13,4.4125,5.9,10.5,2.3832172073630900,0.34931439657398700
490,490.0,2017-02-02,13.05,5.220833333333330,7.6,10.533333333333300,2.3698639847026000,0.33984241522037600
491,491.0,2017-02-03,15.84,6.0375000000000000,10.2,10.55,2.356197147012440,0.33302009161917300
492,492.0,2017-02-04,16.02,6.695833333333330,10.2,10.583333333333300,2.3425608849101000,0.3291510332620720
493,493.0,2017-02-05,1.4,4.808333333333330,0.0,10.616666666666700,2.329469115103430,0.32811233791355700
494,494.0,2017-02-06,13.28,6.254166666666670,4.2,10.65,2.31747818582284,0.3296744759063100
495,495.0,2017-02-07,15.120000000000000,4.416666666666670,8.3,10.683333333333300,2.3071444452987700,0.3336079175730150
496,496.0,2017-02-08,15.0,4.350000000000000,8.0,10.716666666666700,2.299024241761640,0.3396831332463520
497,497.0,2017-02-09,3.09,4.4541666666666700,0.0,10.75,2.2936739234418900,0.3476705932590050
498,498.0,2017-02-10,14.830000000000000,4.629166666666670,7.9,10.783333333333300,2.2916498385699200,0.35734076794365600
499,499.0,2017-02-11,7.58,3.166666666666670,2.1,10.8,2.2935083353761700,0.3684641276329860
500,500.0,2017-02-12,16.53,4.325000000000000,9.1,10.833333333333300,2.299805762091070,0.3808111426596780
501,501.0,2017-02-13,16.57,4.5875,9.6,10.866666666666700,2.3110984669450500,0.3941522833564150
502,502.0,2017-02-14,12.1,4.2375,7.1,10.916666666666700,2.327942798168520,0.4082580200558770
503,503.0,2017-02-15,16.400000000000000,5.520833333333330,10.4,10.95,2.350895103991910,0.4228988230907490
504,504.0,2017-02-16,17.15,6.875,9.9,10.983333333333300,2.3803449875823600,0.43785593413512100
505,505.0,2017-02-17,3.38,7.145833333333330,0.0,11.016666666666700,2.4160150718538200,0.45295368022872800
506,506.0,2017-02-18,11.26,8.65,7.4,11.05,2.457461234656970,0.46802715975271100
507,507.0,2017-02-19,18.300000000000000,7.220833333333330,10.6,11.083333333333300,2.504239353842450,0.4829114710882140
508,508.0,2017-02-20,4.2700000000000000,6.920833333333330,1.0,11.116666666666700,2.5559053072609500,0.49744171261638000
509,509.0,2017-02-21,18.260000000000000,5.495833333333330,9.7,11.15,2.6120149727631200,0.5114529827183510
510,510.0,2017-02-22,14.01,5.3125,5.5,11.183333333333300,2.672124228199630,0.5247803797752720
511,511.0,2017-02-23,5.73,9.991666666666670,0.3,11.216666666666700,2.7357889514211400,0.5372590021682840
512,512.0,2017-02-24,19.050000000000000,7.191666666666670,10.5,11.25,2.802565020278310,0.5487239482785310
513,513.0,2017-02-25,18.2,6.6,10.3,11.283333333333300,2.8720083126218200,0.559010316487156
514,514.0,2017-02-26,17.26,6.8916666666666700,8.1,11.316666666666700,2.9436747063023200,0.5679532051753020
515,515.0,2017-02-27,20.120000000000000,8.175,10.5,11.35,3.0171200791704900,0.5753877127241110
516,516.0,2017-02-28,18.74,8.941666666666670,7.0,11.4,3.0919003090769800,0.5811489375147280
517,517.0,2017-03-01,12.020000000000000,7.012500000000000,4.5,11.433333333333300,3.167571273872460,0.5850719779282940
518,518.0,2017-03-02,4.860000000000000,7.991666666666670,0.2,11.466666666666700,3.2436888514076000,0.5869919323459520
519,519.0,2017-03-03,20.330000000000000,8.595833333333330,10.9,11.516666666666700,3.3198089195330500,0.5867438991488470
520,520.0,2017-03-04,18.490000000000000,8.658333333333340,9.6,11.55,3.395400607356820,0.5842439621452330
521,521.0,2017-03-05,15.900000000000000,8.787500000000000,6.8,11.566666666666700,3.4695860490162200,0.5797321468518140
522,522.0,2017-03-06,4.55,9.366666666666670,0.0,11.6,3.541400629905890,0.5735294642124100
523,523.0,2017-03-07,14.250000000000000,7.262500000000000,5.6,11.65,3.609879735420480,0.5659569251708360
524,524.0,2017-03-08,19.87,5.708333333333330,5.6,11.683333333333300,3.67405875095463,0.5573355406709110
525,525.0,2017-03-09,16.96,6.383333333333330,7.7,11.716666666666700,3.732973061902990,0.5479863216564520
526,526.0,2017-03-10,14.09,6.487500000000000,4.7,11.766666666666700,3.785658053660190,0.5382302790712770
527,527.0,2017-03-11,21.94,7.7125000000000000,11.3,11.783333333333300,3.8311491116208900,0.5283884238592020
528,528.0,2017-03-12,19.780000000000000,8.358333333333330,8.4,11.833333333333300,3.8684816211797400,0.5187817669640450
529,529.0,2017-03-13,11.540000000000000,9.604166666666670,3.2,11.866666666666700,3.896690967731360,0.5097313193296250
530,530.0,2017-03-14,16.760000000000000,10.745833333333300,6.6,11.9,3.9148125366704100,0.5015580918997570
531,531.0,2017-03-15,19.710000000000000,8.479166666666670,8.5,11.95,3.92188171339154,0.4945830956182600
532,532.0,2017-03-16,22.61,9.112500000000000,11.3,11.983333333333300,3.9169338832893800,0.4891273414289510
533,533.0,2017-03-17,22.76,9.341666666666670,11.4,12.0,3.8990044317585900,0.4855118402756470
534,534.0,2017-03-18,16.34,8.579166666666670,7.1,12.05,3.867739017779150,0.4839899796604130
535,535.0,2017-03-19,20.170000000000000,10.262500000000000,10.6,12.083333333333300,3.8252243946725000,0.4845446533182960
536,536.0,2017-03-20,19.91,10.966666666666700,8.8,12.133333333333300,3.7741575893454000,0.48709113154259000
537,537.0,2017-03-21,3.75,10.200000000000000,0.0,12.166666666666700,3.717235628704640,0.4915446846265910
538,538.0,2017-03-22,22.95,8.933333333333340,11.2,12.183333333333300,3.6571555396569800,0.4978205828635910
539,539.0,2017-03-23,15.290000000000000,9.554166666666670,5.3,12.233333333333300,3.5966143491092000,0.505834096546887
540,540.0,2017-03-24,23.320000000000000,9.804166666666670,10.7,12.266666666666700,3.53830908396808,0.5155004959697720
541,541.0,2017-03-25,14.770000000000000,7.991666666666670,3.3,12.316666666666700,3.4849367711403900,0.52673505142554
542,542.0,2017-03-26,4.61,8.4375,0.0,12.35,3.4391944375329100,0.5394530332074860
543,543.0,2017-03-27,24.020000000000000,9.920833333333330,9.5,12.366666666666700,3.4037791100524100,0.5535697116089040
544,544.0,2017-03-28,23.61,9.541666666666660,9.1,12.416666666666700,3.381387815605670,0.5690003569230890
545,545.0,2017-03-29,21.350000000000000,11.29583333333330,9.5,12.45,3.374717581099460,0.5856602394433350
546,546.0,2017-03-30,18.250000000000000,12.616666666666700,8.3,12.5,3.3864654334405600,0.6034646294629360
547,547.0,2017-03-31,3.35,9.375000000000000,0.0,12.533333333333300,3.419328399535750,0.6223287972751870
548,548.0,2017-04-01,7.59,8.0875,0.0,12.55,3.4760035062917900,0.6421680131733810
549,549.0,2017-04-02,25.1,10.720833333333300,9.1,12.6,3.5591877806154600,0.662897547450814
550,550.0,2017-04-03,24.48,11.129166666666700,10.8,12.633333333333300,3.6715782494135500,0.6844326704007800
551,551.0,2017-04-04,25.030000000000000,13.166666666666700,11.9,12.683333333333300,3.815871939592820,0.7066886523165730
552,552.0,2017-04-05,17.920000000000000,13.416666666666700,6.7,12.716666666666700,3.994765878060040,0.7295807634914870
553,553.0,2017-04-06,9.290000000000000,14.491666666666700,1.5,12.733333333333300,4.210957091722010,0.7530242742188170
554,554.0,2017-04-07,6.680000000000000,16.612500000000000,0.1,12.783333333333300,4.465777955120510,0.7769217003882050
555,555.0,2017-04-08,3.7900000000000000,17.875,0.0,12.816666666666700,4.755102233337520,0.8011245402746770
556,556.0,2017-04-09,11.080000000000000,17.687500000000000,3.3,12.85,5.07343903909001,0.8254715377496090
557,557.0,2017-04-10,6.73,12.787500000000000,0.1,12.9,5.415297485094980,0.8498014366843770
